,random,lra_q,q_learning_adaptive,pavlov,generous_tit_for_tat,suspicious_tit_for_tat,always_defect,always_cooperate,hysteretic_q,q_learning,wolf_phc,ucb1_q,tit_for_two_tats,tit_for_tat
1,9.30232558139535,4.651162790697675,8.13953488372093,6.976744186046512,10.465116279069768,6.976744186046512,6.976744186046512,4.651162790697675,6.976744186046512,5.813953488372093,8.13953488372093,8.13953488372093,6.976744186046512,5.813953488372093
2,12.5,5.681818181818182,6.8181818181818175,7.954545454545454,19.318181818181817,3.4090909090909087,4.545454545454546,1.1363636363636365,2.272727272727273,5.681818181818182,11.363636363636363,7.954545454545454,2.272727272727273,9.090909090909092
3,10.126582278481013,2.5316455696202533,2.5316455696202533,10.126582278481013,32.91139240506329,0.0,0.0,0.0,0.0,10.126582278481013,10.126582278481013,2.5316455696202533,0.0,18.9873417721519
4,16.470588235294116,2.3529411764705883,2.3529411764705883,11.76470588235294,35.294117647058826,0.0,0.0,0.0,1.1764705882352942,10.588235294117647,8.235294117647058,0.0,0.0,11.76470588235294
5,21.875,0.0,0.0,13.541666666666666,31.25,0.0,0.0,0.0,0.0,11.458333333333332,6.25,0.0,0.0,15.625
