scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_HighExploration,9,0,always_cooperate,18.5,,,0.3,0.85
NPD_HighExploration,9,1,always_defect,66.5,,,0.3,0.1
NPD_HighExploration,9,2,tit_for_tat,46.0,,,0.3,0.4
