scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
Evo_1744501970_4378,8,0,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,1,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,2,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,3,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,4,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,5,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,6,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,7,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,8,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,9,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,10,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,11,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,12,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,13,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,14,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,15,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,16,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,17,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,18,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,19,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,20,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,21,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,22,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,23,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,24,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,25,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,26,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,27,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,28,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,29,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,30,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,31,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,32,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,33,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,34,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,35,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,36,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,37,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,38,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,39,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,40,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,41,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,42,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,43,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,44,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,45,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,46,generous_tit_for_tat,179016,,
Evo_1744501970_4378,8,47,random,202766,,
Evo_1744501970_4378,8,48,random,201436,,
Evo_1744501970_4378,8,49,random,203716,,
Evo_1744501970_4378,8,50,tit_for_tat,179016,,
Evo_1744501970_4378,8,51,tit_for_tat,179016,,
Evo_1744501970_4378,8,52,tit_for_tat,179016,,
Evo_1744501970_4378,8,53,tit_for_tat,179016,,
Evo_1744501970_4378,8,54,tit_for_tat,179016,,
Evo_1744501970_4378,8,55,tit_for_tat,179016,,
Evo_1744501970_4378,8,56,tit_for_tat,179016,,
Evo_1744501970_4378,8,57,tit_for_tat,179016,,
Evo_1744501970_4378,8,58,tit_for_tat,179016,,
Evo_1744501970_4378,8,59,tit_for_tat,179016,,
Evo_1744501970_4378,8,60,tit_for_tat,179016,,
Evo_1744501970_4378,8,61,tit_for_tat,179016,,
Evo_1744501970_4378,8,62,tit_for_tat,179016,,
Evo_1744501970_4378,8,63,tit_for_tat,179016,,
Evo_1744501970_4378,8,64,tit_for_tat,179016,,
Evo_1744501970_4378,8,65,tit_for_tat,179016,,
Evo_1744501970_4378,8,66,tit_for_tat,179016,,
Evo_1744501970_4378,8,67,tit_for_tat,179016,,
Evo_1744501970_4378,8,68,tit_for_tat,179016,,
Evo_1744501970_4378,8,69,tit_for_tat,179016,,
Evo_1744501970_4378,8,70,tit_for_tat,179016,,
Evo_1744501970_4378,8,71,tit_for_tat,179016,,
Evo_1744501970_4378,8,72,tit_for_tat,179016,,
Evo_1744501970_4378,8,73,tit_for_tat,179016,,
Evo_1744501970_4378,8,74,tit_for_tat,179016,,
Evo_1744501970_4378,8,75,tit_for_tat,179016,,
Evo_1744501970_4378,8,76,tit_for_tat,179016,,
Evo_1744501970_4378,8,77,tit_for_tat,179016,,
Evo_1744501970_4378,8,78,tit_for_tat,179016,,
Evo_1744501970_4378,8,79,tit_for_tat,179016,,
Evo_1744501970_4378,8,80,tit_for_tat,179016,,
Evo_1744501970_4378,8,81,tit_for_tat,179016,,
Evo_1744501970_4378,8,82,tit_for_tat,179016,,
Evo_1744501970_4378,8,83,tit_for_tat,179016,,
Evo_1744501970_4378,8,84,tit_for_tat,179016,,
Evo_1744501970_4378,8,85,tit_for_tat,179016,,
Evo_1744501970_4378,8,86,tit_for_tat,179016,,
Evo_1744501970_4378,8,87,tit_for_tat,179016,,
Evo_1744501970_4378,8,88,tit_for_tat,179016,,
Evo_1744501970_4378,8,89,tit_for_tat,179016,,
Evo_1744501970_4378,8,90,tit_for_tat,179016,,
Evo_1744501970_4378,8,91,tit_for_tat,179016,,
