scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_HighExploration,4,0,always_cooperate,28.5,,,0.3,0.65
NPD_HighExploration,4,1,always_defect,54.0,,,0.3,0.25
NPD_HighExploration,4,2,tit_for_tat,44.5,,,0.3,0.4
