scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_AllTFT_VaryingExploration,6,0,tit_for_tat,35.5,,,0.0,0.2
NPD_AllTFT_VaryingExploration,6,1,tit_for_tat,32.5,,,0.1,0.25
NPD_AllTFT_VaryingExploration,6,2,tit_for_tat,29.0,,,0.2,0.3
