scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_TwoCoopOneDefect_LowExploration,6,0,always_cooperate,6.5,,,0.05,0.9
NPD_TwoCoopOneDefect_LowExploration,6,1,tit_for_tat,55.0,,,0.05,0.1
NPD_TwoCoopOneDefect_LowExploration,6,2,always_defect,58.5,,,0.05,0.05
