scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_TwoCoopOneDefect_LowExploration,0,0,always_cooperate,1.5,,,0.05,1.0
NPD_TwoCoopOneDefect_LowExploration,0,1,tit_for_tat,58.5,,,0.05,0.05
NPD_TwoCoopOneDefect_LowExploration,0,2,always_defect,62.0,,,0.05,0.0
