round,agent_id,move,payoff,q_cooperate,q_defect
31,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
32,0,cooperate,0.7894736842105263,,
32,1,defect,1.8421052631578947,,
32,2,defect,1.631578947368421,,
32,3,defect,1.2105263157894737,,
32,4,cooperate,0.3157894736842105,,
32,5,cooperate,0.7894736842105263,,
32,6,defect,1.2105263157894737,,
32,7,defect,1.4210526315789473,,
32,8,defect,1.2105263157894737,,
32,9,cooperate,0.3157894736842105,,
32,10,cooperate,0.3157894736842105,,
32,11,defect,1.4210526315789473,,
32,12,cooperate,0.3157894736842105,,
32,13,defect,1.2105263157894737,,
32,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
32,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
32,16,defect,1.0,4.210481687915202,7.232464214544486
32,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
32,18,defect,1.2105263157894737,,
32,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
33,0,defect,2.473684210526316,,
33,1,cooperate,0.3157894736842105,,
33,2,cooperate,0.15789473684210525,,
33,3,cooperate,0.15789473684210525,,
33,4,defect,1.8421052631578947,,
33,5,defect,1.631578947368421,,
33,6,defect,2.052631578947368,,
33,7,defect,1.0,,
33,8,cooperate,0.15789473684210525,,
33,9,cooperate,0.15789473684210525,,
33,10,cooperate,0.3157894736842105,,
33,11,cooperate,0.47368421052631576,,
33,12,defect,1.2105263157894737,,
33,13,cooperate,0.15789473684210525,,
33,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
33,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
33,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
33,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
33,18,defect,1.4210526315789473,,
33,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
34,0,cooperate,1.263157894736842,,
34,1,cooperate,0.9473684210526315,,
34,2,cooperate,0.47368421052631576,,
34,3,cooperate,0.3157894736842105,,
34,4,cooperate,1.1052631578947367,,
34,5,cooperate,0.9473684210526315,,
34,6,cooperate,1.1052631578947367,,
34,7,cooperate,0.631578947368421,,
34,8,defect,1.631578947368421,,
34,9,defect,1.8421052631578947,,
34,10,cooperate,0.47368421052631576,,
34,11,defect,2.473684210526316,,
34,12,cooperate,0.3157894736842105,,
34,13,cooperate,0.3157894736842105,,
34,14,defect,1.631578947368421,3.952152602746123,7.5879115579079235
34,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
34,16,cooperate,0.3157894736842105,4.210481687915202,7.232464214544486
34,17,cooperate,0.3157894736842105,4.27393650269984,7.73626465918886
34,18,cooperate,0.3157894736842105,,
34,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
35,0,cooperate,0.9473684210526315,,
35,1,cooperate,0.47368421052631576,,
35,2,cooperate,0.15789473684210525,,
35,3,cooperate,0.3157894736842105,,
35,4,defect,2.052631578947368,,
35,5,cooperate,0.631578947368421,,
35,6,defect,2.052631578947368,,
35,7,cooperate,0.15789473684210525,,
35,8,defect,1.4210526315789473,,
35,9,defect,1.631578947368421,,
35,10,cooperate,0.47368421052631576,,
35,11,cooperate,0.3157894736842105,,
35,12,defect,1.631578947368421,,
35,13,defect,1.2105263157894737,,
35,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
35,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
35,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
35,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
35,18,defect,1.2105263157894737,,
35,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
36,0,cooperate,0.47368421052631576,,
36,1,defect,1.631578947368421,,
36,2,defect,1.2105263157894737,,
36,3,cooperate,0.15789473684210525,,
36,4,defect,1.8421052631578947,,
36,5,cooperate,0.3157894736842105,,
36,6,defect,1.4210526315789473,,
36,7,defect,1.2105263157894737,,
36,8,defect,1.2105263157894737,,
36,9,defect,1.4210526315789473,,
36,10,cooperate,0.47368421052631576,,
36,11,defect,1.8421052631578947,,
36,12,defect,1.4210526315789473,,
36,13,cooperate,0.0,,
36,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
36,15,cooperate,0.15789473684210525,3.6566889381367242,7.802249676477665
36,16,defect,1.0,4.210481687915202,7.232464214544486
36,17,defect,1.0,4.27393650269984,7.73626465918886
36,18,defect,1.2105263157894737,,
36,19,defect,1.631578947368421,3.694140969503111,7.090746810532353
37,0,cooperate,0.47368421052631576,,
37,1,cooperate,0.3157894736842105,,
37,2,defect,1.2105263157894737,,
37,3,cooperate,0.15789473684210525,,
37,4,defect,1.4210526315789473,,
37,5,defect,1.631578947368421,,
37,6,defect,1.4210526315789473,,
37,7,defect,1.0,,
37,8,defect,1.4210526315789473,,
37,9,defect,1.2105263157894737,,
37,10,cooperate,0.3157894736842105,,
37,11,defect,1.4210526315789473,,
37,12,defect,1.2105263157894737,,
37,13,defect,1.0,,
37,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
37,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
37,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
37,17,defect,1.0,4.27393650269984,7.73626465918886
37,18,defect,1.2105263157894737,,
37,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
38,0,defect,2.052631578947368,,
38,1,defect,1.4210526315789473,,
38,2,defect,1.4210526315789473,,
38,3,cooperate,0.15789473684210525,,
38,4,defect,1.631578947368421,,
38,5,cooperate,0.3157894736842105,,
38,6,cooperate,0.47368421052631576,,
38,7,cooperate,0.3157894736842105,,
38,8,defect,1.2105263157894737,,
38,9,cooperate,0.15789473684210525,,
38,10,defect,1.2105263157894737,,
38,11,cooperate,0.47368421052631576,,
38,12,defect,1.4210526315789473,,
38,13,cooperate,0.3157894736842105,,
38,14,defect,1.0,3.952152602746123,7.5879115579079235
38,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
38,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
38,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
38,18,defect,1.631578947368421,,
38,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
39,0,defect,1.8421052631578947,,
39,1,cooperate,0.15789473684210525,,
39,2,cooperate,0.0,,
39,3,cooperate,0.15789473684210525,,
39,4,defect,1.8421052631578947,,
39,5,defect,1.631578947368421,,
39,6,defect,2.052631578947368,,
39,7,cooperate,0.0,,
39,8,defect,1.2105263157894737,,
39,9,defect,1.4210526315789473,,
39,10,cooperate,0.15789473684210525,,
39,11,defect,1.4210526315789473,,
39,12,defect,1.0,,
39,13,cooperate,0.0,,
39,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
39,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
39,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
39,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
39,18,cooperate,0.15789473684210525,,
39,19,defect,1.0,3.694140969503111,7.090746810532353
40,0,defect,2.473684210526316,,
40,1,defect,1.8421052631578947,,
40,2,cooperate,0.3157894736842105,,
40,3,cooperate,0.15789473684210525,,
40,4,cooperate,0.3157894736842105,,
40,5,defect,1.631578947368421,,
40,6,cooperate,0.631578947368421,,
40,7,cooperate,0.3157894736842105,,
40,8,cooperate,0.15789473684210525,,
40,9,defect,1.2105263157894737,,
40,10,cooperate,0.0,,
40,11,cooperate,0.3157894736842105,,
40,12,defect,1.2105263157894737,,
40,13,defect,1.631578947368421,,
40,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
40,15,defect,1.631578947368421,3.6566889381367242,7.802249676477665
40,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
40,17,defect,1.631578947368421,4.27393650269984,7.73626465918886
40,18,defect,1.4210526315789473,,
40,19,defect,1.0,3.694140969503111,7.090746810532353
41,0,cooperate,0.9473684210526315,,
41,1,cooperate,0.47368421052631576,,
41,2,defect,1.4210526315789473,,
41,3,cooperate,0.47368421052631576,,
41,4,defect,1.8421052631578947,,
41,5,defect,2.263157894736842,,
41,6,defect,2.263157894736842,,
41,7,cooperate,0.0,,
41,8,defect,1.4210526315789473,,
41,9,cooperate,0.3157894736842105,,
41,10,cooperate,0.47368421052631576,,
41,11,cooperate,0.7894736842105263,,
41,12,cooperate,0.3157894736842105,,
41,13,defect,1.2105263157894737,,
41,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
41,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
41,16,cooperate,0.3157894736842105,4.210481687915202,7.232464214544486
41,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
41,18,cooperate,0.3157894736842105,,
41,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
42,0,cooperate,0.631578947368421,,
42,1,defect,1.4210526315789473,,
42,2,defect,1.2105263157894737,,
42,3,defect,1.4210526315789473,,
42,4,defect,1.4210526315789473,,
42,5,defect,1.631578947368421,,
42,6,defect,1.8421052631578947,,
42,7,defect,1.0,,
42,8,cooperate,0.15789473684210525,,
42,9,defect,1.2105263157894737,,
42,10,defect,1.2105263157894737,,
42,11,cooperate,0.47368421052631576,,
42,12,cooperate,0.3157894736842105,,
42,13,cooperate,0.15789473684210525,,
42,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
42,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
42,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
42,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
42,18,defect,1.0,,
42,19,cooperate,0.15789473684210525,3.694140969503111,7.090746810532353
43,0,defect,2.052631578947368,,
43,1,defect,1.631578947368421,,
43,2,defect,1.2105263157894737,,
43,3,cooperate,0.15789473684210525,,
43,4,defect,1.631578947368421,,
43,5,cooperate,0.3157894736842105,,
43,6,defect,1.8421052631578947,,
43,7,cooperate,0.3157894736842105,,
43,8,cooperate,0.0,,
43,9,cooperate,0.15789473684210525,,
43,10,defect,1.2105263157894737,,
43,11,cooperate,0.47368421052631576,,
43,12,defect,1.4210526315789473,,
43,13,defect,1.2105263157894737,,
43,14,defect,1.0,3.952152602746123,7.5879115579079235
43,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
43,16,cooperate,0.15789473684210525,4.210481687915202,7.232464214544486
43,17,cooperate,0.3157894736842105,4.27393650269984,7.73626465918886
43,18,defect,1.4210526315789473,,
43,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
44,0,cooperate,0.7894736842105263,,
44,1,cooperate,0.47368421052631576,,
44,2,defect,1.4210526315789473,,
44,3,cooperate,0.15789473684210525,,
44,4,cooperate,0.47368421052631576,,
44,5,defect,2.263157894736842,,
44,6,defect,1.631578947368421,,
44,7,cooperate,0.15789473684210525,,
44,8,defect,1.4210526315789473,,
44,9,defect,1.2105263157894737,,
44,10,cooperate,0.3157894736842105,,
44,11,defect,1.631578947368421,,
44,12,cooperate,0.15789473684210525,,
44,13,defect,1.2105263157894737,,
44,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
44,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
44,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
44,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
44,18,defect,1.2105263157894737,,
44,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
45,0,defect,1.8421052631578947,,
45,1,cooperate,0.15789473684210525,,
45,2,cooperate,0.0,,
45,3,cooperate,0.0,,
45,4,defect,1.8421052631578947,,
45,5,defect,1.631578947368421,,
45,6,defect,1.8421052631578947,,
45,7,cooperate,0.0,,
45,8,defect,1.2105263157894737,,
45,9,defect,1.2105263157894737,,
45,10,cooperate,0.15789473684210525,,
45,11,defect,1.4210526315789473,,
45,12,defect,1.0,,
45,13,cooperate,0.0,,
45,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
45,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
45,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
45,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
45,18,defect,1.2105263157894737,,
45,19,defect,1.0,3.694140969503111,7.090746810532353
46,0,cooperate,0.9473684210526315,,
46,1,defect,1.8421052631578947,,
46,2,defect,2.052631578947368,,
46,3,defect,1.4210526315789473,,
46,4,cooperate,0.631578947368421,,
46,5,defect,1.8421052631578947,,
46,6,cooperate,0.7894736842105263,,
46,7,cooperate,0.3157894736842105,,
46,8,cooperate,0.3157894736842105,,
46,9,cooperate,0.15789473684210525,,
46,10,defect,1.2105263157894737,,
46,11,cooperate,0.47368421052631576,,
46,12,defect,1.4210526315789473,,
46,13,cooperate,0.47368421052631576,,
46,14,cooperate,0.3157894736842105,3.952152602746123,7.5879115579079235
46,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
46,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
46,17,defect,1.631578947368421,4.27393650269984,7.73626465918886
46,18,defect,1.4210526315789473,,
46,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
47,0,defect,2.6842105263157894,,
47,1,cooperate,0.631578947368421,,
47,2,defect,1.631578947368421,,
47,3,cooperate,0.15789473684210525,,
47,4,cooperate,0.3157894736842105,,
47,5,defect,2.263157894736842,,
47,6,cooperate,0.631578947368421,,
47,7,cooperate,0.3157894736842105,,
47,8,cooperate,0.3157894736842105,,
47,9,cooperate,0.15789473684210525,,
47,10,cooperate,0.15789473684210525,,
47,11,defect,1.631578947368421,,
47,12,cooperate,0.0,,
47,13,defect,1.4210526315789473,,
47,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
47,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
47,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
47,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
47,18,cooperate,0.47368421052631576,,
47,19,defect,1.0,3.694140969503111,7.090746810532353
48,0,defect,2.473684210526316,,
48,1,cooperate,0.631578947368421,,
48,2,cooperate,0.47368421052631576,,
48,3,defect,1.2105263157894737,,
48,4,cooperate,0.7894736842105263,,
48,5,cooperate,0.7894736842105263,,
48,6,cooperate,0.7894736842105263,,
48,7,cooperate,0.47368421052631576,,
48,8,defect,1.4210526315789473,,
48,9,cooperate,0.47368421052631576,,
48,10,cooperate,0.3157894736842105,,
48,11,defect,1.4210526315789473,,
48,12,defect,1.2105263157894737,,
48,13,cooperate,0.3157894736842105,,
48,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
48,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
48,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
48,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
48,18,cooperate,0.3157894736842105,,
48,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
49,0,cooperate,0.47368421052631576,,
49,1,defect,1.4210526315789473,,
49,2,defect,1.4210526315789473,,
49,3,defect,1.631578947368421,,
49,4,defect,1.2105263157894737,,
49,5,defect,1.631578947368421,,
49,6,defect,1.631578947368421,,
49,7,defect,1.0,,
49,8,defect,1.2105263157894737,,
49,9,cooperate,0.3157894736842105,,
49,10,cooperate,0.15789473684210525,,
49,11,cooperate,0.15789473684210525,,
49,12,defect,1.4210526315789473,,
49,13,defect,1.2105263157894737,,
49,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
49,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
49,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
49,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
49,18,cooperate,0.15789473684210525,,
49,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
50,0,cooperate,1.1052631578947367,,
50,1,cooperate,0.631578947368421,,
50,2,cooperate,0.47368421052631576,,
50,3,defect,1.4210526315789473,,
50,4,defect,2.473684210526316,,
50,5,cooperate,0.7894736842105263,,
50,6,cooperate,0.9473684210526315,,
50,7,cooperate,0.3157894736842105,,
50,8,defect,1.631578947368421,,
50,9,cooperate,0.47368421052631576,,
50,10,cooperate,0.631578947368421,,
50,11,cooperate,0.631578947368421,,
50,12,defect,1.631578947368421,,
50,13,cooperate,0.3157894736842105,,
50,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
50,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
50,16,defect,1.631578947368421,4.210481687915202,7.232464214544486
50,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
50,18,defect,1.4210526315789473,,
50,19,defect,1.631578947368421,3.694140969503111,7.090746810532353
51,0,cooperate,0.9473684210526315,,
51,1,defect,1.631578947368421,,
51,2,cooperate,0.631578947368421,,
51,3,defect,1.2105263157894737,,
51,4,cooperate,0.631578947368421,,
51,5,defect,1.8421052631578947,,
51,6,defect,1.8421052631578947,,
51,7,defect,1.2105263157894737,,
51,8,cooperate,0.15789473684210525,,
51,9,cooperate,0.3157894736842105,,
51,10,defect,1.2105263157894737,,
51,11,defect,1.4210526315789473,,
51,12,defect,1.2105263157894737,,
51,13,cooperate,0.15789473684210525,,
51,14,cooperate,0.47368421052631576,3.952152602746123,7.5879115579079235
51,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
51,16,defect,1.0,4.210481687915202,7.232464214544486
51,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
51,18,defect,1.2105263157894737,,
51,19,cooperate,0.15789473684210525,3.694140969503111,7.090746810532353
52,0,defect,2.052631578947368,,
52,1,cooperate,0.0,,
52,2,cooperate,0.15789473684210525,,
52,3,defect,1.2105263157894737,,
52,4,defect,1.631578947368421,,
52,5,defect,1.631578947368421,,
52,6,defect,1.631578947368421,,
52,7,defect,1.2105263157894737,,
52,8,defect,1.2105263157894737,,
52,9,cooperate,0.15789473684210525,,
52,10,defect,1.2105263157894737,,
52,11,cooperate,0.3157894736842105,,
52,12,cooperate,0.15789473684210525,,
52,13,defect,1.2105263157894737,,
52,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
52,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
52,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
52,17,cooperate,0.15789473684210525,4.27393650269984,7.73626465918886
52,18,defect,1.2105263157894737,,
52,19,defect,1.0,3.694140969503111,7.090746810532353
53,0,cooperate,0.3157894736842105,,
53,1,defect,1.4210526315789473,,
53,2,defect,1.2105263157894737,,
53,3,defect,1.2105263157894737,,
53,4,defect,1.631578947368421,,
53,5,defect,1.631578947368421,,
53,6,defect,1.8421052631578947,,
53,7,cooperate,0.0,,
53,8,cooperate,0.15789473684210525,,
53,9,defect,1.2105263157894737,,
53,10,defect,1.2105263157894737,,
53,11,defect,1.4210526315789473,,
53,12,defect,1.2105263157894737,,
53,13,cooperate,0.0,,
53,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
53,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
53,16,defect,1.0,4.210481687915202,7.232464214544486
53,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
53,18,defect,1.0,,
53,19,cooperate,0.15789473684210525,3.694140969503111,7.090746810532353
54,0,cooperate,0.3157894736842105,,
54,1,cooperate,0.15789473684210525,,
54,2,defect,1.2105263157894737,,
54,3,cooperate,0.15789473684210525,,
54,4,defect,1.631578947368421,,
54,5,defect,1.631578947368421,,
54,6,defect,1.631578947368421,,
54,7,cooperate,0.0,,
54,8,defect,1.4210526315789473,,
54,9,defect,1.2105263157894737,,
54,10,defect,1.4210526315789473,,
54,11,defect,1.4210526315789473,,
54,12,defect,1.2105263157894737,,
54,13,defect,1.0,,
54,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
54,15,defect,1.0,3.6566889381367242,7.802249676477665
54,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
54,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
54,18,defect,1.2105263157894737,,
54,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
55,0,defect,1.8421052631578947,,
55,1,defect,1.631578947368421,,
55,2,cooperate,0.15789473684210525,,
55,3,defect,1.0,,
55,4,defect,1.2105263157894737,,
55,5,defect,1.2105263157894737,,
55,6,cooperate,0.3157894736842105,,
55,7,defect,1.2105263157894737,,
55,8,cooperate,0.15789473684210525,,
55,9,defect,1.2105263157894737,,
55,10,cooperate,0.0,,
55,11,defect,1.2105263157894737,,
55,12,defect,1.0,,
55,13,defect,1.2105263157894737,,
55,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
55,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
55,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
55,17,defect,1.0,4.27393650269984,7.73626465918886
55,18,defect,1.2105263157894737,,
55,19,defect,1.0,3.694140969503111,7.090746810532353
56,0,defect,2.263157894736842,,
56,1,defect,1.631578947368421,,
56,2,cooperate,0.15789473684210525,,
56,3,cooperate,0.15789473684210525,,
56,4,cooperate,0.631578947368421,,
56,5,cooperate,0.47368421052631576,,
56,6,defect,1.8421052631578947,,
56,7,cooperate,0.3157894736842105,,
56,8,defect,1.0,,
56,9,defect,1.4210526315789473,,
56,10,cooperate,0.15789473684210525,,
56,11,cooperate,0.3157894736842105,,
56,12,defect,1.4210526315789473,,
56,13,cooperate,0.3157894736842105,,
56,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
56,15,defect,1.631578947368421,3.6566889381367242,7.802249676477665
56,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
56,17,defect,1.631578947368421,4.27393650269984,7.73626465918886
56,18,defect,1.2105263157894737,,
56,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
57,0,cooperate,1.1052631578947367,,
57,1,cooperate,0.47368421052631576,,
57,2,cooperate,0.47368421052631576,,
57,3,cooperate,0.15789473684210525,,
57,4,defect,1.8421052631578947,,
57,5,defect,1.8421052631578947,,
57,6,defect,1.8421052631578947,,
57,7,defect,1.0,,
57,8,cooperate,0.3157894736842105,,
57,9,cooperate,0.3157894736842105,,
57,10,cooperate,0.3157894736842105,,
57,11,defect,1.4210526315789473,,
57,12,defect,1.2105263157894737,,
57,13,defect,1.0,,
57,14,cooperate,0.3157894736842105,3.952152602746123,7.5879115579079235
57,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
57,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
57,17,defect,1.0,4.27393650269984,7.73626465918886
57,18,defect,1.4210526315789473,,
57,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
58,0,defect,2.6842105263157894,,
58,1,defect,2.263157894736842,,
58,2,cooperate,0.3157894736842105,,
58,3,cooperate,0.3157894736842105,,
58,4,cooperate,0.3157894736842105,,
58,5,cooperate,0.3157894736842105,,
58,6,cooperate,0.7894736842105263,,
58,7,defect,1.631578947368421,,
58,8,cooperate,0.15789473684210525,,
58,9,defect,1.631578947368421,,
58,10,cooperate,0.15789473684210525,,
58,11,cooperate,0.47368421052631576,,
58,12,defect,1.4210526315789473,,
58,13,defect,1.631578947368421,,
58,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
58,15,defect,1.631578947368421,3.6566889381367242,7.802249676477665
58,16,cooperate,0.3157894736842105,4.210481687915202,7.232464214544486
58,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
58,18,cooperate,0.3157894736842105,,
58,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
59,0,cooperate,1.263157894736842,,
59,1,defect,2.052631578947368,,
59,2,cooperate,0.47368421052631576,,
59,3,defect,1.4210526315789473,,
59,4,defect,2.052631578947368,,
59,5,cooperate,0.7894736842105263,,
59,6,cooperate,0.9473684210526315,,
59,7,cooperate,0.3157894736842105,,
59,8,cooperate,0.3157894736842105,,
59,9,cooperate,0.47368421052631576,,
59,10,cooperate,0.3157894736842105,,
59,11,cooperate,0.47368421052631576,,
59,12,defect,1.631578947368421,,
59,13,cooperate,0.3157894736842105,,
59,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
59,15,defect,1.631578947368421,3.6566889381367242,7.802249676477665
59,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
59,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
59,18,defect,1.4210526315789473,,
59,19,cooperate,0.3157894736842105,3.694140969503111,7.090746810532353
60,0,defect,2.052631578947368,,
60,1,defect,1.631578947368421,,
60,2,defect,1.0,,
60,3,cooperate,0.3157894736842105,,
60,4,defect,1.4210526315789473,,
60,5,cooperate,0.15789473684210525,,
60,6,defect,1.8421052631578947,,
60,7,defect,1.2105263157894737,,
60,8,cooperate,0.0,,
60,9,defect,1.4210526315789473,,
60,10,cooperate,0.15789473684210525,,
60,11,cooperate,0.3157894736842105,,
60,12,defect,1.4210526315789473,,
60,13,cooperate,0.15789473684210525,,
60,14,defect,1.0,3.952152602746123,7.5879115579079235
60,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
60,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
60,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
60,18,cooperate,0.15789473684210525,,
60,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
61,0,defect,1.8421052631578947,,
61,1,cooperate,0.0,,
61,2,defect,1.2105263157894737,,
61,3,cooperate,0.15789473684210525,,
61,4,defect,1.2105263157894737,,
61,5,defect,1.4210526315789473,,
61,6,defect,1.4210526315789473,,
61,7,defect,1.0,,
61,8,defect,1.2105263157894737,,
61,9,cooperate,0.0,,
61,10,defect,1.2105263157894737,,
61,11,cooperate,0.15789473684210525,,
61,12,defect,1.2105263157894737,,
61,13,defect,1.2105263157894737,,
61,14,defect,1.0,3.952152602746123,7.5879115579079235
61,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
61,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
61,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
61,18,defect,1.4210526315789473,,
61,19,defect,1.0,3.694140969503111,7.090746810532353
62,0,cooperate,0.9473684210526315,,
62,1,cooperate,0.47368421052631576,,
62,2,defect,1.8421052631578947,,
62,3,cooperate,0.3157894736842105,,
62,4,cooperate,0.631578947368421,,
62,5,defect,2.263157894736842,,
62,6,cooperate,0.7894736842105263,,
62,7,cooperate,0.3157894736842105,,
62,8,defect,1.631578947368421,,
62,9,cooperate,0.3157894736842105,,
62,10,defect,1.4210526315789473,,
62,11,defect,1.8421052631578947,,
62,12,defect,1.2105263157894737,,
62,13,cooperate,0.3157894736842105,,
62,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
62,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
62,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
62,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
62,18,cooperate,0.47368421052631576,,
62,19,cooperate,0.15789473684210525,3.694140969503111,7.090746810532353
63,0,cooperate,0.7894736842105263,,
63,1,defect,1.8421052631578947,,
63,2,cooperate,0.3157894736842105,,
63,3,defect,1.631578947368421,,
63,4,cooperate,0.7894736842105263,,
63,5,cooperate,0.47368421052631576,,
63,6,defect,2.473684210526316,,
63,7,cooperate,0.3157894736842105,,
63,8,cooperate,0.15789473684210525,,
63,9,defect,1.8421052631578947,,
63,10,defect,1.4210526315789473,,
63,11,cooperate,0.3157894736842105,,
63,12,defect,1.631578947368421,,
63,13,cooperate,0.3157894736842105,,
63,14,defect,1.631578947368421,3.952152602746123,7.5879115579079235
63,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
63,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
63,17,defect,1.631578947368421,4.27393650269984,7.73626465918886
63,18,cooperate,0.0,,
63,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
