scenario_name,run_number,round,agent_id,move,payoff,strategy
Evo_1744558684_3004,1,0,0,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,0,1,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,0,2,cooperate,0.6842105263157894,tit_for_two_tats
Evo_1744558684_3004,1,0,3,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,0,4,cooperate,2.1578947368421053,tit_for_two_tats
Evo_1744558684_3004,1,0,5,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,0,6,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,0,7,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,0,8,cooperate,2.1578947368421053,tit_for_two_tats
Evo_1744558684_3004,1,0,9,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,0,10,cooperate,2.1578947368421053,tit_for_two_tats
Evo_1744558684_3004,1,0,11,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,0,12,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,0,13,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,0,14,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,0,15,cooperate,0.894736842105263,tit_for_two_tats
Evo_1744558684_3004,1,0,16,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,0,17,cooperate,0.6842105263157894,tit_for_two_tats
Evo_1744558684_3004,1,0,18,cooperate,2.1578947368421053,tit_for_two_tats
Evo_1744558684_3004,1,0,19,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,0,20,defect,2.894736842105263,ucb1_q
Evo_1744558684_3004,1,0,21,defect,3.736842105263158,ucb1_q
Evo_1744558684_3004,1,0,22,cooperate,0.6842105263157894,ucb1_q
Evo_1744558684_3004,1,0,23,defect,2.052631578947368,ucb1_q
Evo_1744558684_3004,1,0,24,cooperate,0.4736842105263157,ucb1_q
Evo_1744558684_3004,1,0,25,cooperate,1.9473684210526314,ucb1_q
Evo_1744558684_3004,1,0,26,defect,2.052631578947368,ucb1_q
Evo_1744558684_3004,1,0,27,defect,3.736842105263158,ucb1_q
Evo_1744558684_3004,1,0,28,defect,3.526315789473684,ucb1_q
Evo_1744558684_3004,1,0,29,cooperate,0.26315789473684204,ucb1_q
Evo_1744558684_3004,1,0,30,defect,2.6842105263157894,ucb1_q
Evo_1744558684_3004,1,0,31,cooperate,1.526315789473684,ucb1_q
Evo_1744558684_3004,1,0,32,cooperate,1.3157894736842106,ucb1_q
Evo_1744558684_3004,1,0,33,cooperate,1.9473684210526314,ucb1_q
Evo_1744558684_3004,1,0,34,defect,2.473684210526316,ucb1_q
Evo_1744558684_3004,1,1,0,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,1,1,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,1,2,cooperate,0.6842105263157894,tit_for_two_tats
Evo_1744558684_3004,1,1,3,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,1,4,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,1,5,cooperate,1.736842105263158,tit_for_two_tats
Evo_1744558684_3004,1,1,6,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,1,7,cooperate,1.3157894736842106,tit_for_two_tats
Evo_1744558684_3004,1,1,8,cooperate,1.736842105263158,tit_for_two_tats
Evo_1744558684_3004,1,1,9,cooperate,1.736842105263158,tit_for_two_tats
Evo_1744558684_3004,1,1,10,cooperate,2.1578947368421053,tit_for_two_tats
Evo_1744558684_3004,1,1,11,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,1,12,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,1,13,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,1,14,cooperate,1.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,1,15,cooperate,0.6842105263157894,tit_for_two_tats
Evo_1744558684_3004,1,1,16,cooperate,1.9473684210526314,tit_for_two_tats
Evo_1744558684_3004,1,1,17,cooperate,0.4736842105263157,tit_for_two_tats
Evo_1744558684_3004,1,1,18,cooperate,2.3684210526315788,tit_for_two_tats
Evo_1744558684_3004,1,1,19,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,1,20,cooperate,1.3157894736842106,ucb1_q
Evo_1744558684_3004,1,1,21,defect,3.9473684210526314,ucb1_q
Evo_1744558684_3004,1,1,22,defect,2.473684210526316,ucb1_q
Evo_1744558684_3004,1,1,23,cooperate,0.05263157894736836,ucb1_q
Evo_1744558684_3004,1,1,24,cooperate,0.4736842105263157,ucb1_q
Evo_1744558684_3004,1,1,25,cooperate,2.3684210526315788,ucb1_q
Evo_1744558684_3004,1,1,26,defect,2.263157894736842,ucb1_q
Evo_1744558684_3004,1,1,27,defect,4.368421052631579,ucb1_q
Evo_1744558684_3004,1,1,28,defect,3.736842105263158,ucb1_q
Evo_1744558684_3004,1,1,29,defect,2.263157894736842,ucb1_q
Evo_1744558684_3004,1,1,30,cooperate,0.6842105263157894,ucb1_q
Evo_1744558684_3004,1,1,31,cooperate,1.3157894736842106,ucb1_q
Evo_1744558684_3004,1,1,32,cooperate,1.3157894736842106,ucb1_q
Evo_1744558684_3004,1,1,33,defect,3.736842105263158,ucb1_q
Evo_1744558684_3004,1,1,34,cooperate,0.4736842105263157,ucb1_q
Evo_1744558684_3004,1,2,0,cooperate,0.4736842105263157,tit_for_two_tats
Evo_1744558684_3004,1,2,1,cooperate,0.4736842105263157,tit_for_two_tats
Evo_1744558684_3004,1,2,2,cooperate,0.4736842105263157,tit_for_two_tats
Evo_1744558684_3004,1,2,3,cooperate,0.6842105263157894,tit_for_two_tats
Evo_1744558684_3004,1,2,4,defect,3.526315789473684,tit_for_two_tats
Evo_1744558684_3004,1,2,5,cooperate,0.6842105263157894,tit_for_two_tats
Evo_1744558684_3004,1,2,6,cooperate,1.1052631578947367,tit_for_two_tats
Evo_1744558684_3004,1,2,7,cooperate,0.6842105263157894,tit_for_two_tats
