scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_AllTFT_VaryingExploration,5,0,tit_for_tat,40.5,,,0.0,0.2
NPD_AllTFT_VaryingExploration,5,1,tit_for_tat,37.0,,,0.1,0.25
NPD_AllTFT_VaryingExploration,5,2,tit_for_tat,27.5,,,0.2,0.4
