scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_HighCoopReward,6,0,tit_for_tat,22.25,,,0.1,0.3
NPD_HighCoopReward,6,1,tit_for_tat,33.5,,,0.1,0.05
NPD_HighCoopReward,6,2,always_defect,31.25,,,0.1,0.1
