scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_HighCoopReward,3,0,tit_for_tat,25.5,,,0.1,0.15
NPD_HighCoopReward,3,1,tit_for_tat,27.75,,,0.1,0.1
NPD_HighCoopReward,3,2,always_defect,27.75,,,0.1,0.1
