scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
ChrisTesting3AgentsTrialsNo013,9,0,hysteretic_q,417.5,"{'avg_cooperate': 4.572883128312967, 'avg_defect': 0.9865320998811535}","{'initial': {'cooperate': 0.07500000000000001, 'defect': 0.0}, (0.6,): {'cooperate': 7.085227558741553, 'defect': 1.6854788705802772}, (0.2,): {'cooperate': 6.558421826197349, 'defect': 1.2741174290631834}}"
ChrisTesting3AgentsTrialsNo013,9,1,tit_for_tat,1077.5,,
ChrisTesting3AgentsTrialsNo013,9,2,always_defect,2012.0,,
