scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_HighExploration,0,0,always_cooperate,41.0,,,0.3,0.75
NPD_HighExploration,0,1,always_defect,64.0,,,0.3,0.4
NPD_HighExploration,0,2,tit_for_tat,44.0,,,0.3,0.7
