scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_Classic_WithExploration,9,0,always_cooperate,6.0,,,0.1,1.0
NPD_Classic_WithExploration,9,1,always_defect,64.5,,,0.1,0.05
NPD_Classic_WithExploration,9,2,tit_for_tat,57.5,,,0.1,0.15
