scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_Classic_WithExploration,7,0,always_cooperate,15.5,,,0.1,0.8
NPD_Classic_WithExploration,7,1,always_defect,52.5,,,0.1,0.2
NPD_Classic_WithExploration,7,2,tit_for_tat,55.0,,,0.1,0.15
