scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_HighExploration,2,0,always_cooperate,31.0,,,0.3,0.6
NPD_HighExploration,2,1,always_defect,50.0,,,0.3,0.3
NPD_HighExploration,2,2,tit_for_tat,47.0,,,0.3,0.35
