scenario_name,agent_id,strategy,final_score,final_q_values_avg,full_q_values
UCB1_ScaleFree,11,ucb1_q,519.4827586206892,"{'avg_cooperate': 0.13850657265555866, 'avg_defect': 2.6986964612693254}","{'initial': {'cooperate': 0.0, 'defect': 0.16896551724137931}, (1.0,): {'cooperate': 0.17634121034482764, 'defect': 0.8005156947931034}, (0.6,): {'cooperate': 0.15526684986206896, 'defect': 0.8270938295242968}, (0.4,): {'cooperate': 0.16895914137931037, 'defect': 3.543802149378772}, (0.8,): {'cooperate': 0.14412021444827589, 'defect': 0.775520308263169}, (0.2,): {'cooperate': 0.18635201989886901, 'defect': 10.076281268415233}}"
UCB1_ScaleFree,12,ucb1_q,501.03448275862024,"{'avg_cooperate': 0.1290781097775579, 'avg_defect': 2.942963580055722}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 0.08235492413793104, 'defect': 0.27137655172413794}, (0.6,): {'cooperate': 0.15822260537484387, 'defect': 2.6984247637838488}, (0.8,): {'cooperate': 0.213806248175969, 'defect': 0.8925864744184173}, (0.4,): {'cooperate': 0.18047389393059313, 'defect': 3.8617821576981495}, (0.2,): {'cooperate': 0.0982316767011828, 'defect': 9.93361153270978}}"
UCB1_ScaleFree,13,ucb1_q,492.2413793103448,"{'avg_cooperate': 0.06385580768943364, 'avg_defect': 2.7321607660983407}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.06689852068965518, 'defect': 0.490099501}, (0.2,): {'cooperate': 0.0707991827586207, 'defect': 9.920916679763364}, (0.6,): {'cooperate': 0.09703587213704484, 'defect': 0.51762688363}}"
UCB1_ScaleFree,14,ucb1_q,493.37931034482756,"{'avg_cooperate': 0.055457403830431046, 'avg_defect': 2.9073330089659555}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.05678231379310346, 'defect': 1.5141698955369944}, (0.2,): {'cooperate': 0.12739917394241382, 'defect': 9.915240416188896}, (1.0,): {'cooperate': 0.027303300000000003, 'defect': 0.19992172413793102}}"
UCB1_ScaleFree,15,ucb1_q,491.1034482758621,"{'avg_cooperate': 0.08672947497517502, 'avg_defect': 2.7797043936618984}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.06277850689655172, 'defect': 0.31052862068965514}, (0.6,): {'cooperate': 0.1304423085506897, 'defect': 0.8904111119544178}, (0.2,): {'cooperate': 0.13300742928104486, 'defect': 9.91787784200352}}"
UCB1_ScaleFree,16,ucb1_q,491.1379310344828,"{'avg_cooperate': 0.08124500731489656, 'avg_defect': 2.3295055403932423}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (0.8,): {'cooperate': 0.07577988620689657, 'defect': 0.44839023103448283}, (0.4,): {'cooperate': 0.15407298208034484, 'defect': 1.2867904754025066}, (0.2,): {'cooperate': 0.1349928579424138, 'defect': 9.912346995529221}, (1.0,): {'cooperate': 0.020689655172413793, 'defect': 0.0}}"
UCB1_ScaleFree,17,ucb1_q,493.1379310344828,"{'avg_cooperate': 0.07728322681207761, 'avg_defect': 2.8889863271032183}","{'initial': {'cooperate': 0.0, 'defect': 0.12758620689655173}, (1.0,): {'cooperate': 0.04566517241379311, 'defect': 0.199}, (0.2,): {'cooperate': 0.12668013420601038, 'defect': 9.91555638991668}, (0.6,): {'cooperate': 0.13678760062850692, 'defect': 1.313802711599641}}"
UCB1_ScaleFree,18,ucb1_q,493.3448275862069,"{'avg_cooperate': 0.07254905741327589, 'avg_defect': 2.88238219011569}","{'initial': {'cooperate': 0.0, 'defect': 0.11379310344827587}, (0.6,): {'cooperate': 0.11024061557275863, 'defect': 1.1751260569753805}, (0.2,): {'cooperate': 0.15035802787344832, 'defect': 9.916425806935656}, (1.0,): {'cooperate': 0.029597586206896558, 'defect': 0.32418379310344836}}"
UCB1_ScaleFree,19,ucb1_q,494.58620689655174,"{'avg_cooperate': 0.068891529036751, 'avg_defect': 2.991516441677484}","{'initial': {'cooperate': 0.0, 'defect': 0.11379310344827587}, (0.6,): {'cooperate': 0.12951692513070004, 'defect': 1.73949808406103}, (0.2,): {'cooperate': 0.13570436343009706, 'defect': 9.912852855062699}, (1.0,): {'cooperate': 0.010344827586206896, 'defect': 0.19992172413793102}}"
UCB1_ScaleFree,20,q_learning,458.2068965517241,"{'avg_cooperate': 1.9382753128465382, 'avg_defect': 2.924922567393582}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.010138965517241381, 'defect': 0.0}, (0.6,): {'cooperate': 0.010344827586206896, 'defect': 1.8231393930570206}, (0.2,): {'cooperate': 7.7119278031102905, 'defect': 9.876550876517307}}"
UCB1_ScaleFree,21,q_learning,381.51724137931035,"{'avg_cooperate': 1.7859336957144205, 'avg_defect': 2.5423108874156743}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.10827924508029757, 'defect': 0.40104403072450523}, (1.0,): {'cooperate': 0.010138965517241381, 'defect': 0.0}, (0.2,): {'cooperate': 7.014971744673936, 'defect': 9.768199518938193}}"
UCB1_ScaleFree,22,q_learning,448.1034482758621,"{'avg_cooperate': 1.5366927593566728, 'avg_defect': 2.9508978917395936}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.3913959059999134, 'defect': 1.943658322969256}, (1.0,): {'cooperate': 0.03062275862068966, 'defect': 0.0}, (0.2,): {'cooperate': 5.714407545219881, 'defect': 9.859933243989119}}"
UCB1_ScaleFree,23,q_learning,467.0,"{'avg_cooperate': 1.840234269977008, 'avg_defect': 2.7702348841280644}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.01997679361965518, 'defect': 0.0}, (0.6,): {'cooperate': 0.06961676834379311, 'defect': 1.1860494849319485}, (0.2,): {'cooperate': 7.25065386277217, 'defect': 9.894890051580308}}"
UCB1_ScaleFree,24,q_learning,439.8965517241379,"{'avg_cooperate': 1.573778715573795, 'avg_defect': 2.8336848997683646}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.040455496551724146, 'defect': 1.4784983722856788}, (0.2,): {'cooperate': 6.234175572640007, 'defect': 9.856241226787779}, (1.0,): {'cooperate': 0.010138965517241381, 'defect': 0.0}}"
UCB1_ScaleFree,25,q_learning,312.89655172413796,"{'avg_cooperate': 1.1666742236881205, 'avg_defect': 2.925004107634198}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1.0,): {'cooperate': 0.0761121191772414, 'defect': 0.11929616710344829}, (0.8,): {'cooperate': 0.18303591570165062, 'defect': 0.0}, (0.4,): {'cooperate': 1.1122620591702952, 'defect': 5.67493806292263}, (0.2,): {'cooperate': 4.430926541632794, 'defect': 8.830786308144912}}"
UCB1_ScaleFree,26,q_learning,446.37931034482756,"{'avg_cooperate': 1.9912886409682093, 'avg_defect': 2.7157949999394417}","{'initial': {'cooperate': 0.0, 'defect': 0.0}, (0.2,): {'cooperate': 7.82823033670101, 'defect': 9.872482906088964}, (1.0,): {'cooperate': 0.010241379310344828, 'defect': 0.0}, (0.6,): {'cooperate': 0.1266828478614834, 'defect': 0.9906970936688027}}"
UCB1_ScaleFree,27,q_learning,432.7586206896552,"{'avg_cooperate': 1.6388904237326538, 'avg_defect': 2.788817520037078}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.0691988513774333, 'defect': 1.3071035746597948}, (0.2,): {'cooperate': 6.455739060794562, 'defect': 9.848166505488518}, (1.0,): {'cooperate': 0.020278955172413796, 'defect': 0.0}}"
UCB1_ScaleFree,28,q_learning,442.37931034482756,"{'avg_cooperate': 1.8910378086669533, 'avg_defect': 2.4703174724547114}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.02017654137931035, 'defect': 0.0}, (0.6,): {'cooperate': 0.05289476482130119, 'defect': 0.0}, (0.2,): {'cooperate': 7.470390273294788, 'defect': 9.881269889818846}}"
UCB1_ScaleFree,29,q_learning,281.0344827586207,"{'avg_cooperate': 1.3250835179467573, 'avg_defect': 2.7654519559970607}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.16385956706649168, 'defect': 0.0}, (0.6,): {'cooperate': 0.7192897059568625, 'defect': 1.8821910268561668}, (0.2,): {'cooperate': 4.396495143591261, 'defect': 9.179616797132075}}"
