scenario_name,round,agent_id,move,payoff,strategy
Hysteretic_QL_Enhanced,0,0,cooperate,0.5172413793103449,hysteretic_q
Hysteretic_QL_Enhanced,0,1,cooperate,0.3103448275862069,hysteretic_q
Hysteretic_QL_Enhanced,0,2,cooperate,0.41379310344827586,hysteretic_q
Hysteretic_QL_Enhanced,0,3,cooperate,0.3103448275862069,hysteretic_q
Hysteretic_QL_Enhanced,0,4,cooperate,0.41379310344827586,hysteretic_q
Hysteretic_QL_Enhanced,0,5,cooperate,0.6206896551724138,hysteretic_q
Hysteretic_QL_Enhanced,0,6,cooperate,0.41379310344827586,hysteretic_q
Hysteretic_QL_Enhanced,0,7,cooperate,0.3103448275862069,hysteretic_q
Hysteretic_QL_Enhanced,0,8,cooperate,0.6206896551724138,hysteretic_q
Hysteretic_QL_Enhanced,0,9,cooperate,0.5172413793103449,hysteretic_q
Hysteretic_QL_Enhanced,0,10,cooperate,0.3103448275862069,hysteretic_q
Hysteretic_QL_Enhanced,0,11,cooperate,0.5172413793103449,hysteretic_q
Hysteretic_QL_Enhanced,0,12,cooperate,0.5172413793103449,hysteretic_q
Hysteretic_QL_Enhanced,0,13,cooperate,0.5172413793103449,hysteretic_q
Hysteretic_QL_Enhanced,0,14,cooperate,0.41379310344827586,hysteretic_q
Hysteretic_QL_Enhanced,0,15,cooperate,0.3103448275862069,tit_for_tat
Hysteretic_QL_Enhanced,0,16,cooperate,0.41379310344827586,tit_for_tat
Hysteretic_QL_Enhanced,0,17,cooperate,0.41379310344827586,tit_for_tat
Hysteretic_QL_Enhanced,0,18,cooperate,0.41379310344827586,tit_for_tat
Hysteretic_QL_Enhanced,0,19,cooperate,0.6206896551724138,tit_for_tat
Hysteretic_QL_Enhanced,0,20,cooperate,0.41379310344827586,tit_for_tat
Hysteretic_QL_Enhanced,0,21,cooperate,0.5172413793103449,tit_for_tat
Hysteretic_QL_Enhanced,0,22,cooperate,0.5172413793103449,tit_for_tat
Hysteretic_QL_Enhanced,0,23,cooperate,0.3103448275862069,tit_for_tat
Hysteretic_QL_Enhanced,0,24,cooperate,0.20689655172413793,tit_for_tat
Hysteretic_QL_Enhanced,0,25,cooperate,0.20689655172413793,tit_for_tat
Hysteretic_QL_Enhanced,0,26,cooperate,0.3103448275862069,tit_for_tat
