scenario_name,agent_id,strategy,final_score,final_q_values,full_q_values
ExponentialPayoff_QL,11,q_learning_adaptive,452.6459124496582,"{'avg_cooperate': 1.1003383450760402, 'avg_defect': 4.288808725182473}","{'initial': {'cooperate': 0.0, 'defect': 0.10220970869120796}, (0.8,): {'cooperate': 0.03044267572988417, 'defect': 0.6007639420748555}, (0.6,): {'cooperate': 0.5210313451172989, 'defect': 2.1021900890548797}, (1.0,): {'cooperate': 0.0, 'defect': 0.29957917365989356}, (0.2,): {'cooperate': 4.811215952184556, 'defect': 16.490357901912592}, (0.4,): {'cooperate': 1.2393400974245017, 'defect': 6.137751535701403}}"
ExponentialPayoff_QL,12,q_learning_adaptive,463.58433933018455,"{'avg_cooperate': 1.194557618578708, 'avg_defect': 4.267626772366427}","{'initial': {'cooperate': 0.0006014065304058602, 'defect': 0.0}, (0.6,): {'cooperate': 0.3742985508822581, 'defect': 2.190943837116083}, (0.4,): {'cooperate': 1.9692041925920858, 'defect': 6.069181767590587}, (0.8,): {'cooperate': 0.010037243410020151, 'defect': 0.5006872968441404}, (1.0,): {'cooperate': 0.003986465272168724, 'defect': 0.10052046707948932}, (0.2,): {'cooperate': 4.8092178527853084, 'defect': 16.744427265568262}}"
ExponentialPayoff_QL,13,q_learning_adaptive,459.28535120818844,"{'avg_cooperate': 1.3926842362189291, 'avg_defect': 4.663564635852135}","{'initial': {'cooperate': 0.001657281518405971, 'defect': 0.0}, (1.0,): {'cooperate': 0.0013001216569938569, 'defect': 0.0}, (0.8,): {'cooperate': 0.18545008090856463, 'defect': 1.1740326069423275}, (0.2,): {'cooperate': 5.840957748454653, 'defect': 17.17079791250326}, (0.4,): {'cooperate': 0.934055948556027, 'defect': 4.97299265981509}}"
ExponentialPayoff_QL,14,q_learning_adaptive,462.3186467762006,"{'avg_cooperate': 1.4541427484276883, 'avg_defect': 4.769349929907808}","{'initial': {'cooperate': 0.0, 'defect': 0.10220970869120796}, (1.0,): {'cooperate': 0.03769777695990455, 'defect': 0.39963037661925477}, (0.4,): {'cooperate': 1.1783611125086364, 'defect': 5.3485607128615}, (0.8,): {'cooperate': 0.0003173519149067428, 'defect': 0.8825104425730979}, (0.2,): {'cooperate': 6.054337500754994, 'defect': 17.113838408793978}}"
ExponentialPayoff_QL,15,q_learning_adaptive,460.4891527818545,"{'avg_cooperate': 1.2178846936743837, 'avg_defect': 4.170165559183729}","{'initial': {'cooperate': 0.001657281518405971, 'defect': 0.0}, (0.8,): {'cooperate': 0.00417266165547284, 'defect': 0.10119827823114441}, (0.6,): {'cooperate': 0.16387859015186057, 'defect': 1.1734942396558854}, (1.0,): {'cooperate': 0.0, 'defect': 0.3016297857226516}, (0.4,): {'cooperate': 0.7875014536629796, 'defect': 6.683795497411911}, (0.2,): {'cooperate': 6.350098175057583, 'defect': 16.760875554080783}}"
ExponentialPayoff_QL,16,q_learning_adaptive,458.4294912852394,"{'avg_cooperate': 1.217574034984971, 'avg_defect': 4.237268847299786}","{'initial': {'cooperate': 0.0006014065304058602, 'defect': 0.0}, (0.6,): {'cooperate': 0.13411836450817705, 'defect': 1.8278265991054372}, (0.8,): {'cooperate': 0.00010631465897496432, 'defect': 0.30090611718407356}, (0.4,): {'cooperate': 1.3516483955347511, 'defect': 6.548366372390587}, (0.2,): {'cooperate': 5.818969728677517, 'defect': 16.64430428642741}, (1.0,): {'cooperate': 0.0, 'defect': 0.10220970869120796}}"
ExponentialPayoff_QL,17,q_learning_adaptive,464.0928776155057,"{'avg_cooperate': 1.3972698306369133, 'avg_defect': 3.6582214730938776}","{'initial': {'cooperate': 0.003402069087198858, 'defect': 0.0}, (0.8,): {'cooperate': 0.010926227250121658, 'defect': 0.40194601160246324}, (1.0,): {'cooperate': 0.0, 'defect': 0.10220970869120796}, (0.6,): {'cooperate': 0.1813681881602047, 'defect': 1.2733033495569146}, (0.2,): {'cooperate': 7.694678443579648, 'defect': 17.534152883619516}, (0.4,): {'cooperate': 0.4932440557443058, 'defect': 2.637716885093162}}"
ExponentialPayoff_QL,18,q_learning_adaptive,461.6195150186719,"{'avg_cooperate': 1.0973496019140665, 'avg_defect': 4.22568529536868}","{'initial': {'cooperate': 0.0, 'defect': 0.10220970869120796}, (0.8,): {'cooperate': 0.055156399346846754, 'defect': 0.5970222761770655}, (0.4,): {'cooperate': 2.4909688760326754, 'defect': 6.1390803409724075}, (0.6,): {'cooperate': 0.5068650667992285, 'defect': 1.5544162364542249}, (1.0,): {'cooperate': 0.0006014065304058602, 'defect': 0.19955684795228662}, (0.2,): {'cooperate': 3.530505862775243, 'defect': 16.76182636196489}}"
ExponentialPayoff_QL,19,q_learning_adaptive,465.16676796606055,"{'avg_cooperate': 2.032958385344124, 'avg_defect': 5.662970741490989}","{'initial': {'cooperate': 0.00010631465897496432, 'defect': 0.0}, (0.6,): {'cooperate': 1.0585862031461941, 'defect': 4.670790563962668}, (1.0,): {'cooperate': 0.08915062477583596, 'defect': 0.5927077077586225}, (0.2,): {'cooperate': 6.983990398795491, 'defect': 17.388384694242667}}"
ExponentialPayoff_QL,20,q_learning_adaptive,450.41834905855535,"{'avg_cooperate': 1.5146053425834063, 'avg_defect': 4.027545427987025}","{'initial': {'cooperate': 0.0006014065304058602, 'defect': 0.0}, (0.6,): {'cooperate': 0.13398943461188534, 'defect': 1.1754435088300743}, (1.0,): {'cooperate': 0.0, 'defect': 0.2002978659970051}, (0.4,): {'cooperate': 1.7952780312470638, 'defect': 5.996826595385523}, (0.8,): {'cooperate': 0.0028323524127432634, 'defect': 0.0}, (0.2,): {'cooperate': 7.154930830698339, 'defect': 16.79270459770955}}"
ExponentialPayoff_QL,21,q_learning_adaptive,466.90332859148396,"{'avg_cooperate': 1.362414032540097, 'avg_defect': 3.5912720571623153}","{'initial': {'cooperate': 0.0, 'defect': 0.10080187537387449}, (0.4,): {'cooperate': 0.8726887922239133, 'defect': 3.328020842284653}, (1.0,): {'cooperate': 0.0033062766292199118, 'defect': 0.0}, (0.6,): {'cooperate': 0.08074876025305656, 'defect': 0.5003911412651352}, (0.2,): {'cooperate': 7.216543552103722, 'defect': 17.618418484050228}, (0.8,): {'cooperate': 0.001196814030670922, 'defect': 0.0}}"
ExponentialPayoff_QL,22,q_learning_adaptive,450.2281944193524,"{'avg_cooperate': 1.4214501219346443, 'avg_defect': 4.672129239829427}","{'initial': {'cooperate': 0.0, 'defect': 0.1}, (0.2,): {'cooperate': 5.76892086007176, 'defect': 16.97938261705096}, (1.0,): {'cooperate': 0.00010631465897496432, 'defect': 0.0}, (0.4,): {'cooperate': 1.2514191953965086, 'defect': 5.493845038784431}, (0.8,): {'cooperate': 0.08680423954597774, 'defect': 0.7874185433117438}}"
ExponentialPayoff_QL,23,q_learning_adaptive,470.3620121280163,"{'avg_cooperate': 0.937648100706447, 'avg_defect': 3.8190737522181926}","{'initial': {'cooperate': 0.0, 'defect': 0.1001417528786333}, (0.2,): {'cooperate': 4.935801908923356, 'defect': 17.472342330550465}, (1.0,): {'cooperate': 0.020895501113786213, 'defect': 0.30370474550598}, (0.4,): {'cooperate': 0.5334818647279859, 'defect': 3.075316807012975}, (0.8,): {'cooperate': 0.0006014065304058602, 'defect': 0.4125069900541142}, (0.6,): {'cooperate': 0.13510792294314694, 'defect': 1.5504298873069857}}"
ExponentialPayoff_QL,24,q_learning_adaptive,452.6518494984486,"{'avg_cooperate': 1.1406996583493725, 'avg_defect': 4.174399755004475}","{'initial': {'cooperate': 0.0, 'defect': 0.1001417528786333}, (0.4,): {'cooperate': 1.8386416146988789, 'defect': 5.7156572428647054}, (1.0,): {'cooperate': 0.0527874088926452, 'defect': 0.20043961887563844}, (0.6,): {'cooperate': 0.15113714325013983, 'defect': 2.3678448665152003}, (0.8,): {'cooperate': 0.007875091984826261, 'defect': 0.0}, (0.2,): {'cooperate': 4.793756691269745, 'defect': 16.662315048892676}}"
