scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values,exploration_rate,cooperation_rate
NPD_AllTFT_VaryingExploration,2,0,tit_for_tat,33.0,,,0.0,0.1
NPD_AllTFT_VaryingExploration,2,1,tit_for_tat,36.0,,,0.1,0.05
NPD_AllTFT_VaryingExploration,2,2,tit_for_tat,18.0,,,0.2,0.35
