scenario_name,round,agent_id,move,payoff,strategy
UCB1_ScaleFree,0,0,cooperate,0.41379310344827586,ucb1_q
UCB1_ScaleFree,0,1,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,0,2,cooperate,0.7241379310344828,ucb1_q
UCB1_ScaleFree,0,3,cooperate,0.6206896551724138,ucb1_q
UCB1_ScaleFree,0,4,defect,1.6896551724137931,ucb1_q
UCB1_ScaleFree,0,5,cooperate,0.7241379310344828,ucb1_q
UCB1_ScaleFree,0,6,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,0,7,cooperate,0.41379310344827586,ucb1_q
UCB1_ScaleFree,0,8,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,0,9,defect,1.5517241379310345,ucb1_q
UCB1_ScaleFree,0,10,cooperate,0.3103448275862069,ucb1_q
UCB1_ScaleFree,0,11,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,0,12,cooperate,0.3103448275862069,ucb1_q
UCB1_ScaleFree,0,13,defect,1.4137931034482758,ucb1_q
UCB1_ScaleFree,0,14,defect,1.4137931034482758,ucb1_q
UCB1_ScaleFree,0,15,defect,1.1379310344827587,ucb1_q
UCB1_ScaleFree,0,16,cooperate,0.20689655172413793,ucb1_q
UCB1_ScaleFree,0,17,defect,1.8275862068965516,ucb1_q
UCB1_ScaleFree,0,18,defect,1.1379310344827587,ucb1_q
UCB1_ScaleFree,0,19,cooperate,0.0,ucb1_q
UCB1_ScaleFree,0,20,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,0,21,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,0,22,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,0,23,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,0,24,cooperate,0.3103448275862069,q_learning
UCB1_ScaleFree,0,25,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,0,26,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,0,27,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,0,28,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,0,29,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,1,0,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,1,1,defect,1.0,ucb1_q
UCB1_ScaleFree,1,2,cooperate,0.6206896551724138,ucb1_q
UCB1_ScaleFree,1,3,defect,1.5517241379310345,ucb1_q
UCB1_ScaleFree,1,4,cooperate,0.3103448275862069,ucb1_q
UCB1_ScaleFree,1,5,defect,1.8275862068965516,ucb1_q
UCB1_ScaleFree,1,6,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,1,7,defect,1.4137931034482758,ucb1_q
UCB1_ScaleFree,1,8,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,1,9,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,1,10,cooperate,0.20689655172413793,ucb1_q
UCB1_ScaleFree,1,11,defect,1.0,ucb1_q
UCB1_ScaleFree,1,12,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,1,13,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,1,14,defect,1.5517241379310345,ucb1_q
UCB1_ScaleFree,1,15,defect,1.0,ucb1_q
UCB1_ScaleFree,1,16,defect,1.1379310344827587,ucb1_q
UCB1_ScaleFree,1,17,defect,1.8275862068965516,ucb1_q
UCB1_ScaleFree,1,18,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,1,19,defect,1.0,ucb1_q
UCB1_ScaleFree,1,20,cooperate,0.0,q_learning
UCB1_ScaleFree,1,21,cooperate,0.0,q_learning
UCB1_ScaleFree,1,22,cooperate,0.0,q_learning
UCB1_ScaleFree,1,23,cooperate,0.0,q_learning
UCB1_ScaleFree,1,24,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,1,25,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,1,26,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,1,27,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,1,28,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,1,29,cooperate,0.0,q_learning
UCB1_ScaleFree,2,0,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,2,1,cooperate,0.0,ucb1_q
UCB1_ScaleFree,2,2,defect,1.6896551724137931,ucb1_q
UCB1_ScaleFree,2,3,defect,1.5517241379310345,ucb1_q
UCB1_ScaleFree,2,4,defect,1.4137931034482758,ucb1_q
UCB1_ScaleFree,2,5,cooperate,0.5172413793103449,ucb1_q
UCB1_ScaleFree,2,6,defect,1.0,ucb1_q
UCB1_ScaleFree,2,7,cooperate,0.3103448275862069,ucb1_q
UCB1_ScaleFree,2,8,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,2,9,defect,1.2758620689655173,ucb1_q
UCB1_ScaleFree,2,10,cooperate,0.20689655172413793,ucb1_q
UCB1_ScaleFree,2,11,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,2,12,defect,1.1379310344827587,ucb1_q
UCB1_ScaleFree,2,13,defect,1.4137931034482758,ucb1_q
UCB1_ScaleFree,2,14,cooperate,0.20689655172413793,ucb1_q
UCB1_ScaleFree,2,15,defect,1.0,ucb1_q
UCB1_ScaleFree,2,16,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,2,17,cooperate,0.41379310344827586,ucb1_q
UCB1_ScaleFree,2,18,defect,1.1379310344827587,ucb1_q
UCB1_ScaleFree,2,19,cooperate,0.10344827586206896,ucb1_q
UCB1_ScaleFree,2,20,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,2,21,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,2,22,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,2,23,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,2,24,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,2,25,defect,1.1379310344827587,q_learning
UCB1_ScaleFree,2,26,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,2,27,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,2,28,cooperate,0.10344827586206896,q_learning
UCB1_ScaleFree,2,29,cooperate,0.20689655172413793,q_learning
UCB1_ScaleFree,3,0,cooperate,0.3103448275862069,ucb1_q
