scenario_name,round,agent_id,move,payoff,strategy
FullyConnected_AdaptiveQL,0,0,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,0,1,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,2,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,3,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,4,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,5,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,6,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,7,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,0,8,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,0,9,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,0,10,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,0,11,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,0,12,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,0,13,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,0,14,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,0,15,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,0,16,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,0,17,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,0,18,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,0,19,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,1,0,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,1,1,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,1,2,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,1,3,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,1,4,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,1,5,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,1,6,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,1,7,cooperate,1.1052631578947367,q_learning_adaptive
FullyConnected_AdaptiveQL,1,8,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,1,9,defect,2.6842105263157894,q_learning_adaptive
FullyConnected_AdaptiveQL,1,10,defect,2.6842105263157894,tit_for_tat
FullyConnected_AdaptiveQL,1,11,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,1,12,defect,2.6842105263157894,tit_for_tat
FullyConnected_AdaptiveQL,1,13,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,1,14,cooperate,1.1052631578947367,tit_for_tat
FullyConnected_AdaptiveQL,1,15,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,1,16,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,1,17,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,1,18,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,1,19,defect,2.6842105263157894,always_defect
FullyConnected_AdaptiveQL,2,0,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,1,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,2,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,3,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,2,4,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,5,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,2,6,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,7,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,8,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,9,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,2,10,cooperate,0.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,2,11,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,2,12,cooperate,0.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,2,13,cooperate,0.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,2,14,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,2,15,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,2,16,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,2,17,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,2,18,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,2,19,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,3,0,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,3,1,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,3,2,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,3,3,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,3,4,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,3,5,defect,2.052631578947368,q_learning_adaptive
FullyConnected_AdaptiveQL,3,6,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,3,7,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,3,8,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,3,9,cooperate,0.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,3,10,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,3,11,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,3,12,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,3,13,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,3,14,defect,2.052631578947368,tit_for_tat
FullyConnected_AdaptiveQL,3,15,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,3,16,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,3,17,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,3,18,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,3,19,defect,2.052631578947368,always_defect
FullyConnected_AdaptiveQL,4,0,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,1,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,2,cooperate,0.3157894736842105,q_learning_adaptive
FullyConnected_AdaptiveQL,4,3,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,4,cooperate,0.3157894736842105,q_learning_adaptive
FullyConnected_AdaptiveQL,4,5,cooperate,0.3157894736842105,q_learning_adaptive
FullyConnected_AdaptiveQL,4,6,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,7,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,8,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,9,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,4,10,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,4,11,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,4,12,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,4,13,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,4,14,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,4,15,defect,1.631578947368421,always_defect
FullyConnected_AdaptiveQL,4,16,defect,1.631578947368421,always_defect
FullyConnected_AdaptiveQL,4,17,defect,1.631578947368421,always_defect
FullyConnected_AdaptiveQL,4,18,defect,1.631578947368421,always_defect
FullyConnected_AdaptiveQL,4,19,defect,1.631578947368421,always_defect
FullyConnected_AdaptiveQL,5,0,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,5,1,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,5,2,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,5,3,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,5,4,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,5,5,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,5,6,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,5,7,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,5,8,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,5,9,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,5,10,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,5,11,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,5,12,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,5,13,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,5,14,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,5,15,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,5,16,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,5,17,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,5,18,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,5,19,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,6,0,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,6,1,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,6,2,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,6,3,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,6,4,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,6,5,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,6,6,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,6,7,cooperate,0.47368421052631576,q_learning_adaptive
FullyConnected_AdaptiveQL,6,8,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,6,9,defect,1.8421052631578947,q_learning_adaptive
FullyConnected_AdaptiveQL,6,10,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,6,11,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,6,12,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,6,13,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,6,14,defect,1.8421052631578947,tit_for_tat
FullyConnected_AdaptiveQL,6,15,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,6,16,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,6,17,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,6,18,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,6,19,defect,1.8421052631578947,always_defect
FullyConnected_AdaptiveQL,7,0,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,1,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,2,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,3,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,4,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,5,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,6,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,7,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,8,defect,1.631578947368421,q_learning_adaptive
FullyConnected_AdaptiveQL,7,9,cooperate,0.3157894736842105,q_learning_adaptive
FullyConnected_AdaptiveQL,7,10,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,7,11,defect,1.631578947368421,tit_for_tat
FullyConnected_AdaptiveQL,7,12,cooperate,0.3157894736842105,tit_for_tat
FullyConnected_AdaptiveQL,7,13,defect,1.631578947368421,tit_for_tat
