scenario_name,agent_id,strategy,final_score,final_q_values_avg,full_q_values
WolfPHC_SmallWorld,11,wolf_phc,190.8620689655178,"{'avg_cooperate': 0.6518098763338943, 'avg_defect': 0.6411453064200546}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.4030806875797781, 'defect': 0.1441921548987115}, (0.6,): {'cooperate': 1.4987080958102, 'defect': 0.8536797332808725}, (0.8,): {'cooperate': 1.9061892271995942, 'defect': 0.9323124737964619}, (0.2,): {'cooperate': 0.06667435086206897, 'defect': 0.0}, (0.4,): {'cooperate': 0.015517241379310346, 'defect': 1.916687476544282}}"
WolfPHC_SmallWorld,12,wolf_phc,583.7241379310345,"{'avg_cooperate': 1.2023608580433163, 'avg_defect': 3.570807233738661}","{'initial': {'cooperate': 0.015517241379310346, 'defect': 0.0}, (0.8,): {'cooperate': 2.3635253895038306, 'defect': 8.282538029141614}, (0.6,): {'cooperate': 0.9715181158869315, 'defect': 0.28082427422976486}, (0.4,): {'cooperate': 0.33921853990566736, 'defect': 0.0}, (1.0,): {'cooperate': 2.322025003540841, 'defect': 9.290673865321928}}"
WolfPHC_SmallWorld,13,wolf_phc,320.65517241379405,"{'avg_cooperate': 0.5544715753003919, 'avg_defect': 1.8185103136022545}","{'initial': {'cooperate': 0.015517241379310346, 'defect': 0.0}, (1.0,): {'cooperate': 1.9939476212927785, 'defect': 1.7401548991316975}, (0.8,): {'cooperate': 0.36913206036130575, 'defect': 7.2060826738790675}, (0.4,): {'cooperate': 0.3373025071323581, 'defect': 0.1463139950005064}, (0.2,): {'cooperate': 0.05645844633620689, 'defect': 0.0}}"
WolfPHC_SmallWorld,14,wolf_phc,288.8965517241393,"{'avg_cooperate': 0.870733195293396, 'avg_defect': 1.2466565119115536}","{'initial': {'cooperate': 0.025862068965517244, 'defect': 0.0}, (1.0,): {'cooperate': 0.10853113691525271, 'defect': 1.9375286458338503}, (0.8,): {'cooperate': 2.150962190881994, 'defect': 1.2450369453157721}, (0.6,): {'cooperate': 2.033681887914358, 'defect': 1.1347781729213002}, (0.4,): {'cooperate': 0.6993179228465234, 'defect': 3.1625953073983974}, (0.2,): {'cooperate': 0.20604396423672966, 'defect': 0.0}}"
WolfPHC_SmallWorld,15,wolf_phc,168.68965517241483,"{'avg_cooperate': 0.882969022267546, 'avg_defect': 0.4825620082646782}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.8,): {'cooperate': 0.9610356577585661, 'defect': 0.1925313472062893}, (1.0,): {'cooperate': 2.498890605665066, 'defect': 1.7377166858524236}, (0.4,): {'cooperate': 0.061604998060344834, 'defect': 0.0}}"
WolfPHC_SmallWorld,16,wolf_phc,227.55172413793235,"{'avg_cooperate': 1.0228177342038094, 'avg_defect': 0.743065045713216}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 3.0648324913497844, 'defect': 2.4782504583849327}, (0.8,): {'cooperate': 1.681258267595578, 'defect': 1.0629010500948872}, (0.6,): {'cooperate': 0.32661860172885654, 'defect': 0.17417372008625956}, (0.4,): {'cooperate': 0.020689655172413793, 'defect': 0.0}}"
WolfPHC_SmallWorld,17,wolf_phc,172.89655172413887,"{'avg_cooperate': 0.9186910889892523, 'avg_defect': 0.7370886278626761}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.8,): {'cooperate': 0.9353954288033139, 'defect': 0.07751737833150428}, (1.0,): {'cooperate': 2.698067203015764, 'defect': 2.5264368560616273}, (0.4,): {'cooperate': 0.03095689655172414, 'defect': 0.34440027705757315}}"
WolfPHC_SmallWorld,18,wolf_phc,211.0689655172428,"{'avg_cooperate': 1.0316402780324105, 'avg_defect': 0.5215614686172361}","{'initial': {'cooperate': 0.015517241379310346, 'defect': 0.0}, (0.8,): {'cooperate': 1.798635743252618, 'defect': 0.4600178405800708}, (1.0,): {'cooperate': 2.9355991189312243, 'defect': 1.9995495235220961}, (0.6,): {'cooperate': 0.3929320452195899, 'defect': 0.07685204794953071}, (0.4,): {'cooperate': 0.015517241379310346, 'defect': 0.07138793103448275}}"
WolfPHC_SmallWorld,19,wolf_phc,238.0344827586225,"{'avg_cooperate': 1.1948671137926512, 'avg_defect': 0.9023177449604525}","{'initial': {'cooperate': 0.0, 'defect': 0.07758620689655173}, (1.0,): {'cooperate': 3.2982252170058604, 'defect': 3.141306697667}, (0.8,): {'cooperate': 1.3586467251561878, 'defect': 0.3090955684980863}, (0.6,): {'cooperate': 0.12259651300855602, 'defect': 0.08128250678017242}}"
WolfPHC_SmallWorld,20,q_learning,264.44827586206975,"{'avg_cooperate': 1.1714020980825814, 'avg_defect': 1.971195915552022}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1.0,): {'cooperate': 3.7133433227825705, 'defect': 9.389933725130241}, (0.8,): {'cooperate': 1.8626967220488986, 'defect': 0.4660458526298692}, (0.4,): {'cooperate': 0.21890148006419727, 'defect': 0.0}, (0.2,): {'cooperate': 0.031034482758620693, 'defect': 0.0}}"
WolfPHC_SmallWorld,21,q_learning,217.31034482758736,"{'avg_cooperate': 1.445001788820603, 'avg_defect': 1.3110106820746263}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (0.8,): {'cooperate': 2.5552130912980737, 'defect': 3.536579310557823}, (1.0,): {'cooperate': 3.2278779346759623, 'defect': 3.0184740998153092}, (0.6,): {'cooperate': 1.0926772133299179, 'defect': 0.0}, (0.4,): {'cooperate': 0.31820622204044113, 'defect': 0.0}}"
WolfPHC_SmallWorld,22,q_learning,273.10344827586357,"{'avg_cooperate': 1.4096138083634469, 'avg_defect': 1.9504699806781225}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (0.8,): {'cooperate': 3.058450597252486, 'defect': 2.9600675787503694}, (0.6,): {'cooperate': 2.8198268425724624, 'defect': 2.0950471035233567}, (0.4,): {'cooperate': 0.3096889213977972, 'defect': 5.710620339987573}, (1.0,): {'cooperate': 1.9689026838094024, 'defect': 0.937084861807435}, (0.2,): {'cooperate': 0.2594344948037066, 'defect': 0.0}}"
WolfPHC_SmallWorld,23,q_learning,209.27586206896652,"{'avg_cooperate': 1.1942601026620367, 'avg_defect': 1.3879789550510975}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 2.2873875192497204, 'defect': 1.9781444663798653}, (0.8,): {'cooperate': 2.6212702817200615, 'defect': 2.2246886443363905}, (0.6,): {'cooperate': 1.9859092476024869, 'defect': 1.628445364486213}, (0.4,): {'cooperate': 0.19857977429650392, 'defect': 2.4965952551041166}, (0.2,): {'cooperate': 0.031034482758620693, 'defect': 0.0}}"
WolfPHC_SmallWorld,24,q_learning,360.44827586206975,"{'avg_cooperate': 1.5439419123525573, 'avg_defect': 2.345012345751605}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 1.4942981875158667, 'defect': 0.5740814177206708}, (0.8,): {'cooperate': 4.263804511766169, 'defect': 11.429733869079016}, (0.6,): {'cooperate': 2.1292411374680404, 'defect': 1.242743006796713}, (0.4,): {'cooperate': 1.2236946784342317, 'defect': 0.40731190303957476}, (0.2,): {'cooperate': 0.11123364858620692, 'defect': 0.416203877873658}}"
WolfPHC_SmallWorld,25,q_learning,372.93103448275934,"{'avg_cooperate': 1.7776569380904153, 'avg_defect': 2.544853867819656}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, (1.0,): {'cooperate': 1.4922264143234354, 'defect': 0.42883482302952586}, (0.8,): {'cooperate': 4.031118610918337, 'defect': 11.56527008490842}, (0.6,): {'cooperate': 3.0350918427033644, 'defect': 2.839185915845127}, (0.4,): {'cooperate': 1.4848498462068946, 'defect': 0.43583238313486306}, (0.2,): {'cooperate': 0.5709307764594248, 'defect': 0.0}}"
WolfPHC_SmallWorld,26,q_learning,444.3103448275863,"{'avg_cooperate': 1.3999575420024055, 'avg_defect': 4.179583532394254}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (0.8,): {'cooperate': 3.59385652175067, 'defect': 10.527881694810338}, (1.0,): {'cooperate': 1.3700549274842502, 'defect': 6.8554712153132495}, (0.6,): {'cooperate': 2.1247504527831067, 'defect': 1.8578095395516394}, (0.2,): {'cooperate': 0.07169172413793104, 'defect': 2.0349508838283787}, (0.4,): {'cooperate': 1.208357143099854, 'defect': 3.801387860861918}}"
WolfPHC_SmallWorld,27,q_learning,374.89655172413785,"{'avg_cooperate': 1.8233308628192808, 'avg_defect': 2.819735249867792}","{'initial': {'cooperate': 0.0, 'defect': 0.12758620689655173}, (0.8,): {'cooperate': 6.099854200759643, 'defect': 11.608538177313964}, (1.0,): {'cooperate': 1.5383434843952841, 'defect': 1.2941059656971172}, (0.2,): {'cooperate': 0.14064471910034487, 'defect': 0.0}, (0.4,): {'cooperate': 1.3378119098411323, 'defect': 1.068445899431327}}"
WolfPHC_SmallWorld,28,q_learning,309.2413793103455,"{'avg_cooperate': 1.5141370227919377, 'avg_defect': 2.229202096194235}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (0.6,): {'cooperate': 2.3224982652281385, 'defect': 1.689278817878519}, (1.0,): {'cooperate': 1.4276442146682873, 'defect': 0.4833941404857306}, (0.8,): {'cooperate': 2.0487780839856744, 'defect': 9.680088686067043}, (0.4,): {'cooperate': 2.2809383801359804, 'defect': 1.3647444912882856}, (0.2,): {'cooperate': 0.9739287099749241, 'defect': 0.15770644144583448}}"
WolfPHC_SmallWorld,29,q_learning,149.0000000000002,"{'avg_cooperate': 1.184595947935448, 'avg_defect': 0.5471614601041755}","{'initial': {'cooperate': 0.0, 'defect': 0.12758620689655173}, (0.6,): {'cooperate': 2.301231432064496, 'defect': 0.7182761363370833}, (0.8,): {'cooperate': 1.7671747476182464, 'defect': 1.409411821516585}, (1.0,): {'cooperate': 1.077575918027617, 'defect': 0.5113548025227715}, (0.4,): {'cooperate': 1.6355257043205738, 'defect': 0.17498285836076255}, (0.2,): {'cooperate': 0.3260678855817549, 'defect': 0.34135693499129866}}"
