scenario_name,agent_id,strategy,final_score,final_q_values_avg,full_q_values
UCB1_ScaleFree,12,ucb1_q,500.75862068965506,"{'avg_cooperate': 0.0952012249089443, 'avg_defect': 3.3020895137259716}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1.0,): {'cooperate': 0.03217241379310345, 'defect': 0.2401034482758621}, (0.8,): {'cooperate': 0.11364195517241382, 'defect': 1.6674285839650442}, (0.4,): {'cooperate': 0.19426943889058354, 'defect': 4.718869041806986}, (0.2,): {'cooperate': 0.10488783393000001, 'defect': 9.884046494581966}}"
UCB1_ScaleFree,13,ucb1_q,496.34482758620663,"{'avg_cooperate': 0.1006751130250805, 'avg_defect': 2.860293944535795}","{'initial': {'cooperate': 0.0, 'defect': 0.1413793103448276}, (1.0,): {'cooperate': 0.021827586206896555, 'defect': 0.25389655172413794}, (0.8,): {'cooperate': 0.17744346640398864, 'defect': 1.008902503763574}, (0.4,): {'cooperate': 0.18817076684781728, 'defect': 2.925468821496207}, (0.2,): {'cooperate': 0.11593374566670003, 'defect': 9.971822535350226}}"
UCB1_ScaleFree,14,ucb1_q,504.0689655172408,"{'avg_cooperate': 0.10246245701165864, 'avg_defect': 3.0003460597720655}","{'initial': {'cooperate': 0.0, 'defect': 0.1413793103448276}, (0.8,): {'cooperate': 0.1294239827586207, 'defect': 0.5289584655172415}, (1.0,): {'cooperate': 0.06232694482758622, 'defect': 0.3669757034482759}, (0.6,): {'cooperate': 0.13927192479310346, 'defect': 2.106643210668862}, (0.4,): {'cooperate': 0.1583758311962069, 'defect': 4.917019057999051}, (0.2,): {'cooperate': 0.1253760584944345, 'defect': 9.941100610654136}}"
UCB1_ScaleFree,15,ucb1_q,492.58620689655174,"{'avg_cooperate': 0.07859632288761983, 'avg_defect': 2.8005093307571873}","{'initial': {'cooperate': 0.0, 'defect': 0.11379310344827587}, (0.6,): {'cooperate': 0.14652650921910002, 'defect': 0.9435447650962115}, (0.2,): {'cooperate': 0.11750119612448279, 'defect': 9.918389109656676}, (1.0,): {'cooperate': 0.05035758620689656, 'defect': 0.22631034482758622}}"
UCB1_ScaleFree,16,ucb1_q,494.17241379310343,"{'avg_cooperate': 0.05762519363219225, 'avg_defect': 2.9347301514075994}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.020586206896551724, 'defect': 0.21265517241379311}, (0.6,): {'cooperate': 0.06764115424137931, 'defect': 1.6117049455728274}, (0.2,): {'cooperate': 0.12158375821842417, 'defect': 9.914560487643778}}"
UCB1_ScaleFree,17,ucb1_q,517.2068965517235,"{'avg_cooperate': 0.149853856967375, 'avg_defect': 2.5283315946618754}","{'initial': {'cooperate': 0.0, 'defect': 0.18275862068965518}, (1.0,): {'cooperate': 0.13650103448275863, 'defect': 0.3636896551724138}, (0.6,): {'cooperate': 0.19705581258620694, 'defect': 2.2266061584804744}, (0.8,): {'cooperate': 0.17368465862068966, 'defect': 0.746027432724138}, (0.4,): {'cooperate': 0.24911580893065322, 'defect': 1.5690083437072628}, (0.2,): {'cooperate': 0.1427658271839414, 'defect': 10.08189935719731}}"
UCB1_ScaleFree,18,ucb1_q,493.68965517241384,"{'avg_cooperate': 0.06804275252928353, 'avg_defect': 2.9559000795675834}","{'initial': {'cooperate': 0.0, 'defect': 0.11379310344827587}, (0.6,): {'cooperate': 0.15077702282008926, 'defect': 1.5969068395982897}, (1.0,): {'cooperate': 0.017910000000000002, 'defect': 0.199}, (0.2,): {'cooperate': 0.10348398729704485, 'defect': 9.913900375223768}}"
UCB1_ScaleFree,19,ucb1_q,492.2413793103448,"{'avg_cooperate': 0.0720492841299735, 'avg_defect': 2.8671918062021}","{'initial': {'cooperate': 0.0, 'defect': 0.0}, (0.2,): {'cooperate': 0.11802878233137934, 'defect': 9.91594744218836}, (0.6,): {'cooperate': 0.14057076798161805, 'defect': 1.3263715067579698}, (1.0,): {'cooperate': 0.029597586206896558, 'defect': 0.226448275862069}}"
UCB1_ScaleFree,20,q_learning,442.0,"{'avg_cooperate': 1.597152780039974, 'avg_defect': 2.469836928062826}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.05359535764828707, 'defect': 0.0}, (0.2,): {'cooperate': 6.273666807339195, 'defect': 9.879347712251304}, (1.0,): {'cooperate': 0.051004127586206906, 'defect': 0.0}}"
UCB1_ScaleFree,21,q_learning,458.17241379310343,"{'avg_cooperate': 1.8574778589644334, 'avg_defect': 2.7430638258858995}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.029886403448275867, 'defect': 1.0861594919917499}, (0.2,): {'cooperate': 7.33968801758394, 'defect': 9.886095811551847}, (1.0,): {'cooperate': 0.04999218723931036, 'defect': 0.0}}"
UCB1_ScaleFree,22,q_learning,441.3103448275862,"{'avg_cooperate': 1.9495614296401385, 'avg_defect': 2.469675317382036}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.0935853907084044, 'defect': 0.0}, (0.2,): {'cooperate': 7.64381631354284, 'defect': 9.878701269528143}, (1.0,): {'cooperate': 0.050499186723103454, 'defect': 0.0}}"
UCB1_ScaleFree,23,q_learning,403.8965517241379,"{'avg_cooperate': 1.5836670668713348, 'avg_defect': 2.4556118275204395}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.07986239149614882, 'defect': 0.0}, (0.2,): {'cooperate': 6.213735875989191, 'defect': 9.822447310081758}, (1.0,): {'cooperate': 0.030725172413793106, 'defect': 0.0}}"
UCB1_ScaleFree,24,q_learning,429.5517241379309,"{'avg_cooperate': 1.1921937285392967, 'avg_defect': 2.453395539416337}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1.0,): {'cooperate': 0.03093103448275862, 'defect': 0.0}, (0.4,): {'cooperate': 0.42869167628332866, 'defect': 2.3838103216494364}, (0.8,): {'cooperate': 0.18140259022474486, 'defect': 0.0}, (0.2,): {'cooperate': 5.288908858947031, 'defect': 9.883167375432247}}"
UCB1_ScaleFree,25,q_learning,476.2068965517241,"{'avg_cooperate': 1.6451734163462506, 'avg_defect': 2.8109401628922313}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.030216155275862078, 'defect': 0.0}, (0.6,): {'cooperate': 0.2473967625013175, 'defect': 1.3410829965684261}, (0.2,): {'cooperate': 6.282391092435409, 'defect': 9.902677655000499}}"
UCB1_ScaleFree,26,q_learning,447.9310344827585,"{'avg_cooperate': 1.7778559231212392, 'avg_defect': 3.62157169972334}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.13922192609747946, 'defect': 4.662332307576999}, (1.0,): {'cooperate': 0.2001113069446308, 'defect': 0.0}, (0.2,): {'cooperate': 6.761745631856639, 'defect': 9.82395449131636}}"
UCB1_ScaleFree,27,q_learning,453.7586206896552,"{'avg_cooperate': 1.7851127945521787, 'avg_defect': 2.473327744415292}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1.0,): {'cooperate': 0.030519310344827588, 'defect': 0.0}, (0.6,): {'cooperate': 0.09186993094575284, 'defect': 0.0}, (0.2,): {'cooperate': 6.9973722817457205, 'defect': 9.893310977661168}}"
UCB1_ScaleFree,28,q_learning,453.17241379310343,"{'avg_cooperate': 1.9148883699135846, 'avg_defect': 2.800160245137764}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.12087452601246775, 'defect': 1.012169428118035}, (0.2,): {'cooperate': 7.517989298469457, 'defect': 9.876893873122675}, (1.0,): {'cooperate': 0.010344827586206896, 'defect': 0.31157767931034486}}"
UCB1_ScaleFree,29,q_learning,458.7241379310345,"{'avg_cooperate': 1.9234469140960981, 'avg_defect': 2.8636440523221403}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (0.6,): {'cooperate': 0.16016469283427337, 'defect': 1.5737456291930756}, (0.2,): {'cooperate': 7.492860215274257, 'defect': 9.880830580095486}, (1.0,): {'cooperate': 0.030417920689655178, 'defect': 0.0}}"
